,Kenteken,Voertuigsoort,Merk,Datum eerste toelating DT,Datum
222652,DZL41B,Bromfiets,PIAGGIO,11/04/2021 12:00:00 AM,2021-11-04
222659,DZL41L,Bromfiets,PEUGEOT,12/17/2021 12:00:00 AM,2021-12-17
222681,DZL42Z,Bromfiets,SYM,01/07/2021 12:00:00 AM,2021-01-07
222709,DZL44V,Bromfiets,YAMAHA,05/15/2021 12:00:00 AM,2021-05-15
222716,DZL45H,Bromfiets,SYM,06/22/2021 12:00:00 AM,2021-06-22
222735,DZL46L,Bromfiets,PEUGEOT,01/07/2021 12:00:00 AM,2021-01-07
222748,DZL47K,Bromfiets,PEUGEOT,02/13/2021 12:00:00 AM,2021-02-13
222756,DZL47X,Bromfiets,GTS,02/26/2021 12:00:00 AM,2021-02-26
222781,DZL49L,Bromfiets,PEUGEOT,02/13/2021 12:00:00 AM,2021-02-13
222805,DZL51B,Bromfiets,PIAGGIO,08/21/2021 12:00:00 AM,2021-08-21
222809,DZL51H,Bromfiets,KYMCO,03/03/2021 12:00:00 AM,2021-03-03
222865,DZL54T,Bromfiets,AGM,06/04/2021 12:00:00 AM,2021-06-04
222869,DZL55B,Bromfiets,PIAGGIO,04/07/2021 12:00:00 AM,2021-04-07
222900,DZL56Z,Bromfiets,SYM,07/21/2021 12:00:00 AM,2021-07-21
222953,DZL60K,Bromfiets,PEUGEOT,04/07/2021 12:00:00 AM,2021-04-07
222954,DZL60L,Bromfiets,PEUGEOT,02/25/2021 12:00:00 AM,2021-02-25
222956,DZL60P,Bromfiets,GAZELLE,05/05/2021 12:00:00 AM,2021-05-05
222973,DZL61T,Bromfiets,AGM,06/22/2021 12:00:00 AM,2021-06-22
222983,DZL62K,Bromfiets,PEUGEOT,06/17/2021 12:00:00 AM,2021-06-17
222997,DZL63K,Bromfiets,PEUGEOT,02/09/2021 12:00:00 AM,2021-02-09
223000,DZL63P,Bromfiets,GAZELLE,10/09/2021 12:00:00 AM,2021-10-09
223013,DZL64K,Bromfiets,PEUGEOT,01/08/2021 12:00:00 AM,2021-01-08
223029,DZL65K,Bromfiets,PEUGEOT,06/18/2021 12:00:00 AM,2021-06-18
223035,DZL65T,Bromfiets,BTC,12/14/2021 12:00:00 AM,2021-12-14
223057,DZL67F,Bromfiets,ACCELL-NEDERLAND,03/26/2021 12:00:00 AM,2021-03-26
223064,DZL67P,Bromfiets,AGM,07/02/2021 12:00:00 AM,2021-07-02
223133,DZL72D,Bromfiets,PEUGEOT,04/26/2021 12:00:00 AM,2021-04-26
223145,DZL73B,Bromfiets,CAPRI,02/20/2021 12:00:00 AM,2021-02-20
223187,DZL75T,Bromfiets,KILLERBEE,04/19/2021 12:00:00 AM,2021-04-19
223218,DZL77T,Bromfiets,KILLERBEE,06/26/2021 12:00:00 AM,2021-06-26
223277,DZL81N,Bromfiets,PEUGEOT,12/30/2021 12:00:00 AM,2021-12-30
223308,DZL83N,Bromfiets,PEUGEOT,04/06/2021 12:00:00 AM,2021-04-06
223334,DZL85F,Bromfiets,AGM,02/06/2021 12:00:00 AM,2021-02-06
223356,DZL86R,Bromfiets,KYMCO,01/09/2021 12:00:00 AM,2021-01-09
223374,DZL87V,Bromfiets,PIAGGIO,03/23/2021 12:00:00 AM,2021-03-23
223401,DZL89X,Bromfiets,KYMCO,05/22/2021 12:00:00 AM,2021-05-22
223419,DZL91D,Bromfiets,PEUGEOT,03/12/2021 12:00:00 AM,2021-03-12
223420,DZL91F,Bromfiets,AGM,12/27/2021 12:00:00 AM,2021-12-27
223425,DZL91L,Bromfiets,PEUGEOT,06/05/2021 12:00:00 AM,2021-06-05
223477,DZL94V,Bromfiets,KILLERBEE,12/17/2021 12:00:00 AM,2021-12-17
223486,DZL95K,Bromfiets,PEUGEOT,02/24/2021 12:00:00 AM,2021-02-24
223488,DZL95N,Bromfiets,SYM,12/11/2021 12:00:00 AM,2021-12-11
223501,DZL96K,Bromfiets,PEUGEOT,01/22/2021 12:00:00 AM,2021-01-22
223517,DZL97K,Bromfiets,PEUGEOT,07/22/2021 12:00:00 AM,2021-07-22
223524,DZL97V,Bromfiets,KILLERBEE,12/17/2021 12:00:00 AM,2021-12-17
223532,DZL98K,Bromfiets,PEUGEOT,07/10/2021 12:00:00 AM,2021-07-10
223534,DZL98N,Bromfiets,PEUGEOT,06/24/2021 12:00:00 AM,2021-06-24
223539,DZL98V,Bromfiets,KILLERBEE,12/17/2021 12:00:00 AM,2021-12-17
223552,DZL99V,Bromfiets,KILLERBEE,12/17/2021 12:00:00 AM,2021-12-17
223625,DZN03Z,Bromfiets,SUPER SOCO,06/10/2021 12:00:00 AM,2021-06-10
223640,DZN04Z,Bromfiets,SUPER SOCO,03/22/2021 12:00:00 AM,2021-03-22
223670,DZN06Z,Bromfiets,SUPER SOCO,04/30/2021 12:00:00 AM,2021-04-30
223684,DZN07Z,Bromfiets,SUPER SOCO,05/27/2021 12:00:00 AM,2021-05-27
223714,DZN09Z,Bromfiets,SUPER SOCO,08/14/2021 12:00:00 AM,2021-08-14
223728,DZN10Z,Bromfiets,SUPER SOCO,08/28/2021 12:00:00 AM,2021-08-28
223743,DZN11Z,Bromfiets,SUPER SOCO,12/06/2021 12:00:00 AM,2021-12-06
223755,DZN12V,Bromfiets,SYM,01/08/2021 12:00:00 AM,2021-01-08
223781,DZN14T,Bromfiets,SYM,02/19/2021 12:00:00 AM,2021-02-19
223796,DZN15V,Bromfiets,SYM,04/01/2021 12:00:00 AM,2021-04-01
223849,DZN19G,Bromfiets,KYMCO,01/15/2021 12:00:00 AM,2021-01-15
223858,DZN19V,Bromfiets,SYM,04/02/2021 12:00:00 AM,2021-04-02
223862,DZN20G,Bromfiets,KYMCO,03/29/2021 12:00:00 AM,2021-03-29
223866,DZN20L,Bromfiets,KYMCO,12/01/2021 12:00:00 AM,2021-12-01
223878,DZN21G,Bromfiets,KYMCO,01/21/2021 12:00:00 AM,2021-01-21
223888,DZN21V,Bromfiets,SYM,03/16/2021 12:00:00 AM,2021-03-16
223905,DZN22Z,Bromfiets,SYM,04/01/2021 12:00:00 AM,2021-04-01
223918,DZN23T,Bromfiets,SUPER SOCO,11/12/2021 12:00:00 AM,2021-11-12
223928,DZN24L,Bromfiets,KYMCO,03/23/2021 12:00:00 AM,2021-03-23
223967,DZN27G,Bromfiets,IVA,01/22/2021 12:00:00 AM,2021-01-22
224008,DZN29T,Bromfiets,SUPER SOCO,11/09/2021 12:00:00 AM,2021-11-09
224009,DZN29V,Bromfiets,SYM,04/13/2021 12:00:00 AM,2021-04-13
224054,DZN32T,Bromfiets,SUPER SOCO,07/23/2021 12:00:00 AM,2021-07-23
224065,DZN33L,Bromfiets,AGM,04/26/2021 12:00:00 AM,2021-04-26
224081,DZN34L,Bromfiets,AGM,09/17/2021 12:00:00 AM,2021-09-17
224104,DZN35Z,Bromfiets,SYM,01/15/2021 12:00:00 AM,2021-01-15
224133,DZN37Z,Bromfiets,SYM,03/30/2021 12:00:00 AM,2021-03-30
224145,DZN38V,Bromfiets,SYM,05/19/2021 12:00:00 AM,2021-05-19
224168,DZN40N,Bromfiets,PIAGGIO,04/13/2021 12:00:00 AM,2021-04-13
224169,DZN40P,Bromfiets,GTS,07/07/2021 12:00:00 AM,2021-07-07
224202,DZN42T,Bromfiets,SUPER SOCO,09/13/2021 12:00:00 AM,2021-09-13
224208,DZN43F,Bromfiets,GAZELLE,07/27/2021 12:00:00 AM,2021-07-27
224216,DZN43T,Bromfiets,SUPER SOCO,06/02/2021 12:00:00 AM,2021-06-02
224231,DZN44T,Bromfiets,SUPER SOCO,07/16/2021 12:00:00 AM,2021-07-16
224246,DZN45T,Bromfiets,SUPER SOCO,07/16/2021 12:00:00 AM,2021-07-16
224264,DZN46Z,Bromfiets,SYM,03/30/2021 12:00:00 AM,2021-03-30
224269,DZN47H,Bromfiets,PEUGEOT,06/19/2021 12:00:00 AM,2021-06-19
224276,DZN47T,Bromfiets,SUPER SOCO,04/02/2021 12:00:00 AM,2021-04-02
224316,DZN50J,Bromfiets,SYM,03/04/2021 12:00:00 AM,2021-03-04
224331,DZN51H,Bromfiets,SYM,09/11/2021 12:00:00 AM,2021-09-11
224338,DZN51T,Bromfiets,SUPER SOCO,08/28/2021 12:00:00 AM,2021-08-28
224354,DZN52T,Bromfiets,SUPER SOCO,09/06/2021 12:00:00 AM,2021-09-06
224360,DZN53F,Bromfiets,LA SOURIS,01/22/2021 12:00:00 AM,2021-01-22
224392,DZN55J,Bromfiets,SYM,03/05/2021 12:00:00 AM,2021-03-05
224398,DZN55T,Bromfiets,SUPER SOCO,03/23/2021 12:00:00 AM,2021-03-23
224409,DZN56L,Bromfiets,GTS,08/13/2021 12:00:00 AM,2021-08-13
224414,DZN56T,Bromfiets,SUPER SOCO,03/29/2021 12:00:00 AM,2021-03-29
224418,DZN57D,Bromfiets,PIAGGIO,04/21/2021 12:00:00 AM,2021-04-21
224428,DZN57T,Bromfiets,SUPER SOCO,11/20/2021 12:00:00 AM,2021-11-20
224444,DZN58T,Bromfiets,SUPER SOCO,06/03/2021 12:00:00 AM,2021-06-03
224473,DZN60P,Bromfiets,LIGIER,08/13/2021 12:00:00 AM,2021-08-13
224483,DZN61G,Bromfiets,GTS,05/04/2021 12:00:00 AM,2021-05-04
224531,DZN64T,Bromfiets,SUPER SOCO,09/24/2021 12:00:00 AM,2021-09-24
224543,DZN65N,Bromfiets,GTS,12/07/2021 12:00:00 AM,2021-12-07
224547,DZN65V,Bromfiets,SYM,03/17/2021 12:00:00 AM,2021-03-17
224590,DZN68T,Bromfiets,SUPER SOCO,09/09/2021 12:00:00 AM,2021-09-09
224603,DZN69R,Bromfiets,NIU,05/11/2021 12:00:00 AM,2021-05-11
224606,DZN69V,Bromfiets,SYM,05/11/2021 12:00:00 AM,2021-05-11
224632,DZN71N,Bromfiets,GTS,12/22/2021 12:00:00 AM,2021-12-22
224637,DZN71V,Bromfiets,SYM,12/15/2021 12:00:00 AM,2021-12-15
224652,DZN72T,Bromfiets,SUPER SOCO,02/04/2021 12:00:00 AM,2021-02-04
224661,DZN73K,Bromfiets,KYMCO,03/30/2021 12:00:00 AM,2021-03-30
224665,DZN73T,Bromfiets,SUPER SOCO,04/02/2021 12:00:00 AM,2021-04-02
224666,DZN73V,Bromfiets,SYM,10/13/2021 12:00:00 AM,2021-10-13
224678,DZN74T,Bromfiets,SUPER SOCO,02/26/2021 12:00:00 AM,2021-02-26
224686,DZN75H,Bromfiets,SYM,12/30/2021 12:00:00 AM,2021-12-30
224714,DZN77F,Bromfiets,NIPPONIA,11/18/2021 12:00:00 AM,2021-11-18
224721,DZN77R,Bromfiets,PIAGGIO,01/23/2021 12:00:00 AM,2021-01-23
224739,DZN78T,Bromfiets,SYM,09/11/2021 12:00:00 AM,2021-09-11
224740,DZN78V,Bromfiets,SYM,01/23/2021 12:00:00 AM,2021-01-23
224785,DZN81X,Bromfiets,PEUGEOT,11/06/2021 12:00:00 AM,2021-11-06
224795,DZN82P,Bromfiets,PIAGGIO,02/13/2021 12:00:00 AM,2021-02-13
224820,DZN84H,Bromfiets,SYM,01/26/2021 12:00:00 AM,2021-01-26
224844,DZN85T,Bromfiets,SYM,09/22/2021 12:00:00 AM,2021-09-22
224846,DZN85Z,Bromfiets,CAPRI,03/13/2021 12:00:00 AM,2021-03-13
224861,DZN86X,Bromfiets,SUPER SOCO,08/09/2021 12:00:00 AM,2021-08-09
224904,DZN89X,Bromfiets,SUPER SOCO,06/01/2021 12:00:00 AM,2021-06-01
224919,DZN90X,Bromfiets,SUPER SOCO,07/09/2021 12:00:00 AM,2021-07-09
224935,DZN91X,Bromfiets,SUPER SOCO,05/07/2021 12:00:00 AM,2021-05-07
224941,DZN92J,Bromfiets,LIGHT BEE,02/10/2021 12:00:00 AM,2021-02-10
224973,DZN94N,Bromfiets,GTS,06/04/2021 12:00:00 AM,2021-06-04
224977,DZN94T,Bromfiets,SYM,12/23/2021 12:00:00 AM,2021-12-23
224993,DZN95X,Bromfiets,SUPER SOCO,10/20/2021 12:00:00 AM,2021-10-20
225021,DZN97X,Bromfiets,SUPER SOCO,03/02/2021 12:00:00 AM,2021-03-02
225034,DZN98T,Bromfiets,SYM,01/29/2021 12:00:00 AM,2021-01-29
225111,DZP01S,Bromfiets,KYMCO,03/26/2021 12:00:00 AM,2021-03-26
225124,DZP02P,Bromfiets,SYM,01/22/2021 12:00:00 AM,2021-01-22
225151,DZP04H,Bromfiets,PIAGGIO,06/11/2021 12:00:00 AM,2021-06-11
225160,DZP04V,Bromfiets,SYM,03/31/2021 12:00:00 AM,2021-03-31
225167,DZP05H,Bromfiets,PIAGGIO,03/04/2021 12:00:00 AM,2021-03-04
225239,DZP09Z,Bromfiets,SYM,03/24/2021 12:00:00 AM,2021-03-24
225257,DZP11D,Bromfiets,APRILIA,04/07/2021 12:00:00 AM,2021-04-07
225264,DZP11P,Bromfiets,SYM,01/20/2021 12:00:00 AM,2021-01-20
225272,DZP12D,Bromfiets,APRILIA,02/05/2021 12:00:00 AM,2021-02-05
225278,DZP12N,Bromfiets,SUPER SOCO,07/22/2021 12:00:00 AM,2021-07-22
225294,DZP13N,Bromfiets,SYM,09/11/2021 12:00:00 AM,2021-09-11
225295,DZP13P,Bromfiets,SYM,03/06/2021 12:00:00 AM,2021-03-06
225316,DZP14X,Bromfiets,SYM,12/18/2021 12:00:00 AM,2021-12-18
225317,DZP14Z,Bromfiets,SYM,06/24/2021 12:00:00 AM,2021-06-24
225319,DZP15D,Bromfiets,APRILIA,11/02/2021 12:00:00 AM,2021-11-02
225332,DZP15Z,Bromfiets,SYM,12/17/2021 12:00:00 AM,2021-12-17
225359,DZP17R,Bromfiets,KYMCO,06/03/2021 12:00:00 AM,2021-06-03
225363,DZP17X,Bromfiets,DERBI,02/25/2021 12:00:00 AM,2021-02-25
225364,DZP17Z,Bromfiets,SYM,04/23/2021 12:00:00 AM,2021-04-23
225386,DZP19J,Bromfiets,CAPRI,03/02/2021 12:00:00 AM,2021-03-02
225398,DZP20D,Bromfiets,WLIE,05/05/2021 12:00:00 AM,2021-05-05
225410,DZP20V,Bromfiets,SYM,05/18/2021 12:00:00 AM,2021-05-18
225427,DZP21X,Bromfiets,SYM,09/10/2021 12:00:00 AM,2021-09-10
225428,DZP21Z,Bromfiets,SYM,03/25/2021 12:00:00 AM,2021-03-25
225458,DZP23Z,Bromfiets,SYM,11/19/2021 12:00:00 AM,2021-11-19
225472,DZP24V,Bromfiets,SYM,08/15/2021 12:00:00 AM,2021-08-15
225476,DZP25D,Bromfiets,PIAGGIO,08/31/2021 12:00:00 AM,2021-08-31
225505,DZP26X,Bromfiets,SYM,12/21/2021 12:00:00 AM,2021-12-21
225522,DZP27Z,Bromfiets,SYM,03/23/2021 12:00:00 AM,2021-03-23
225523,DZP28B,Bromfiets,GTS,06/16/2021 12:00:00 AM,2021-06-16
225535,DZP28X,Bromfiets,SYM,10/13/2021 12:00:00 AM,2021-10-13
225550,DZP29V,Bromfiets,SYM,05/28/2021 12:00:00 AM,2021-05-28
225560,DZP30N,Bromfiets,SYM,06/07/2021 12:00:00 AM,2021-06-07
225575,DZP31P,Bromfiets,NIU,01/20/2021 12:00:00 AM,2021-01-20
225576,DZP31R,Bromfiets,KYMCO,03/04/2021 12:00:00 AM,2021-03-04
225605,DZP33P,Bromfiets,NIU,04/07/2021 12:00:00 AM,2021-04-07
225628,DZP35B,Bromfiets,STROMER,09/02/2021 12:00:00 AM,2021-09-02
225642,DZP35Z,Bromfiets,SYM,02/26/2021 12:00:00 AM,2021-02-26
225655,DZP36V,Bromfiets,SYM,04/12/2021 12:00:00 AM,2021-04-12
225668,DZP37R,Bromfiets,AGM,05/14/2021 12:00:00 AM,2021-05-14
225707,DZP40G,Bromfiets,SYM,03/25/2021 12:00:00 AM,2021-03-25
225715,DZP40S,Bromfiets,NIU,07/06/2021 12:00:00 AM,2021-07-06
225734,DZP41X,Bromfiets,SYM,03/25/2021 12:00:00 AM,2021-03-25
225735,DZP41Z,Bromfiets,SYM,06/11/2021 12:00:00 AM,2021-06-11
225740,DZP42J,Bromfiets,GAZELLE,04/23/2021 12:00:00 AM,2021-04-23
225754,DZP43J,Bromfiets,KYMCO,04/29/2021 12:00:00 AM,2021-04-29
225763,DZP43X,Bromfiets,SYM,08/23/2021 12:00:00 AM,2021-08-23
225764,DZP43Z,Bromfiets,SYM,03/04/2021 12:00:00 AM,2021-03-04
225779,DZP44X,Bromfiets,SYM,07/14/2021 12:00:00 AM,2021-07-14
225790,DZP45P,Bromfiets,LIGHT BEE,02/10/2021 12:00:00 AM,2021-02-10
225794,DZP45V,Bromfiets,SYM,04/22/2021 12:00:00 AM,2021-04-22
225809,DZP46T,Bromfiets,SYM,07/27/2021 12:00:00 AM,2021-07-27
225812,DZP46Z,Bromfiets,SYM,06/18/2021 12:00:00 AM,2021-06-18
225832,DZP48H,Bromfiets,CASALINI,09/24/2021 12:00:00 AM,2021-09-24
225841,DZP48V,Bromfiets,SYM,07/22/2021 12:00:00 AM,2021-07-22
225859,DZP49Z,Bromfiets,SYM,04/29/2021 12:00:00 AM,2021-04-29
225904,DZP52V,Bromfiets,SYM,01/05/2021 12:00:00 AM,2021-01-05
225906,DZP52Z,Bromfiets,SYM,08/30/2021 12:00:00 AM,2021-08-30
225920,DZP53X,Bromfiets,SYM,12/30/2021 12:00:00 AM,2021-12-30
225934,DZP54T,Bromfiets,SYM,02/27/2021 12:00:00 AM,2021-02-27
225937,DZP54Z,Bromfiets,SYM,02/03/2021 12:00:00 AM,2021-02-03
225952,DZP55X,Bromfiets,SYM,06/02/2021 12:00:00 AM,2021-06-02
225983,DZP57X,Bromfiets,SYM,12/24/2021 12:00:00 AM,2021-12-24
225984,DZP57Z,Bromfiets,SYM,04/16/2021 12:00:00 AM,2021-04-16
225992,DZP58N,Bromfiets,SYM,01/23/2021 12:00:00 AM,2021-01-23
226011,DZP59X,Bromfiets,SYM,12/29/2021 12:00:00 AM,2021-12-29
226025,DZP60V,Bromfiets,SYM,11/20/2021 12:00:00 AM,2021-11-20
226026,DZP60X,Bromfiets,SYM,07/05/2021 12:00:00 AM,2021-07-05
226027,DZP60Z,Bromfiets,SYM,07/26/2021 12:00:00 AM,2021-07-26
226031,DZP61G,Bromfiets,PIAGGIO,12/24/2021 12:00:00 AM,2021-12-24
226041,DZP61X,Bromfiets,SYM,03/12/2021 12:00:00 AM,2021-03-12
226052,DZP62P,Bromfiets,AIXAM,07/05/2021 12:00:00 AM,2021-07-05
226056,DZP62X,Bromfiets,SYM,12/20/2021 12:00:00 AM,2021-12-20
226102,DZP65V,Bromfiets,SYM,02/23/2021 12:00:00 AM,2021-02-23
226115,DZP66V,Bromfiets,SYM,12/10/2021 12:00:00 AM,2021-12-10
226117,DZP66Z,Bromfiets,SYM,03/31/2021 12:00:00 AM,2021-03-31
226118,DZP67B,Bromfiets,AGM,12/20/2021 12:00:00 AM,2021-12-20
226131,DZP67V,Bromfiets,SYM,08/14/2021 12:00:00 AM,2021-08-14
226133,DZP67Z,Bromfiets,SYM,03/08/2021 12:00:00 AM,2021-03-08
226147,DZP68V,Bromfiets,SYM,03/04/2021 12:00:00 AM,2021-03-04
226149,DZP68Z,Bromfiets,SYM,01/25/2021 12:00:00 AM,2021-01-25
226179,DZP70V,Bromfiets,SYM,12/30/2021 12:00:00 AM,2021-12-30
226181,DZP70Z,Bromfiets,SYM,05/05/2021 12:00:00 AM,2021-05-05
226210,DZP72T,Bromfiets,SYM,11/26/2021 12:00:00 AM,2021-11-26
226215,DZP73F,Bromfiets,SUPER SOCO,05/15/2021 12:00:00 AM,2021-05-15
226227,DZP73X,Bromfiets,SYM,04/24/2021 12:00:00 AM,2021-04-24
226242,DZP74X,Bromfiets,SYM,03/26/2021 12:00:00 AM,2021-03-26
226245,DZP75F,Bromfiets,SUPER SOCO,01/14/2021 12:00:00 AM,2021-01-14
226272,DZP76Z,Bromfiets,SYM,03/17/2021 12:00:00 AM,2021-03-17
226287,DZP78B,Bromfiets,PIAGGIO,04/24/2021 12:00:00 AM,2021-04-24
226289,DZP78F,Bromfiets,SUPER SOCO,08/27/2021 12:00:00 AM,2021-08-27
226301,DZP78X,Bromfiets,SYM,01/07/2021 12:00:00 AM,2021-01-07
226304,DZP79F,Bromfiets,SUPER SOCO,01/30/2021 12:00:00 AM,2021-01-30
226319,DZP80F,Bromfiets,SUPER SOCO,05/04/2021 12:00:00 AM,2021-05-04
226321,DZP80H,Bromfiets,MOMO,01/26/2021 12:00:00 AM,2021-01-26
226324,DZP80L,Bromfiets,SUPER SOCO,08/20/2021 12:00:00 AM,2021-08-20
226335,DZP81F,Bromfiets,SUPER SOCO,08/07/2021 12:00:00 AM,2021-08-07
226350,DZP82F,Bromfiets,SUPER SOCO,09/04/2021 12:00:00 AM,2021-09-04
226355,DZP82L,Bromfiets,SUPER SOCO,02/24/2021 12:00:00 AM,2021-02-24
226387,DZP84L,Bromfiets,SUPER SOCO,05/12/2021 12:00:00 AM,2021-05-12
226398,DZP85F,Bromfiets,SUPER SOCO,11/09/2021 12:00:00 AM,2021-11-09
226419,DZP86L,Bromfiets,SYM,12/22/2021 12:00:00 AM,2021-12-22
226507,DZP92F,Bromfiets,PEUGEOT,06/11/2021 12:00:00 AM,2021-06-11
226529,DZP93N,Bromfiets,SYM,02/12/2021 12:00:00 AM,2021-02-12
226543,DZP94L,Bromfiets,SYM,04/22/2021 12:00:00 AM,2021-04-22
226553,DZP95D,Bromfiets,STROMER,11/26/2021 12:00:00 AM,2021-11-26
226560,DZP95N,Bromfiets,SYM,10/11/2021 12:00:00 AM,2021-10-11
226594,DZP97X,Bromfiets,SYM,04/22/2021 12:00:00 AM,2021-04-22
226685,DZR01G,Bromfiets,QWIC,09/29/2021 12:00:00 AM,2021-09-29
226694,DZR01V,Bromfiets,SYM,04/22/2021 12:00:00 AM,2021-04-22
226733,DZR04N,Bromfiets,SYM,03/12/2021 12:00:00 AM,2021-03-12
226808,DZR09L,Bromfiets,SYM,06/03/2021 12:00:00 AM,2021-06-03
226844,DZR11V,Bromfiets,SYM,10/29/2021 12:00:00 AM,2021-10-29
226851,DZR12H,Bromfiets,I-COCO,01/05/2021 12:00:00 AM,2021-01-05
226890,DZR14V,Bromfiets,SYM,05/07/2021 12:00:00 AM,2021-05-07
227012,DZR22T,Bromfiets,GTS,12/24/2021 12:00:00 AM,2021-12-24
227035,DZR24H,Bromfiets,I-COCO,06/07/2021 12:00:00 AM,2021-06-07
227043,DZR24T,Bromfiets,GTS,12/29/2021 12:00:00 AM,2021-12-29
227091,DZR27T,Bromfiets,GTS,06/18/2021 12:00:00 AM,2021-06-18
227141,DZR31B,Bromfiets,SYM,03/15/2021 12:00:00 AM,2021-03-15
227202,DZR35B,Bromfiets,SYM,05/29/2021 12:00:00 AM,2021-05-29
227229,DZR36S,Bromfiets,PIAGGIO,05/07/2021 12:00:00 AM,2021-05-07
227240,DZR37K,Bromfiets,EGREEN,02/08/2021 12:00:00 AM,2021-02-08
227246,DZR37V,Bromfiets,SYM,07/27/2021 12:00:00 AM,2021-07-27
227268,DZR39G,Bromfiets,PIAGGIO,03/03/2021 12:00:00 AM,2021-03-03
227311,DZR41Z,Bromfiets,BTC,09/01/2021 12:00:00 AM,2021-09-01
227336,DZR43R,Bromfiets,NIU,03/06/2021 12:00:00 AM,2021-03-06
227361,DZR45J,Bromfiets,PIAGGIO,12/30/2021 12:00:00 AM,2021-12-30
227439,DZR50J,Bromfiets,PIAGGIO,02/25/2021 12:00:00 AM,2021-02-25
227452,DZR51F,Bromfiets,MOMO,04/29/2021 12:00:00 AM,2021-04-29
227459,DZR51P,Bromfiets,BTC,07/22/2021 12:00:00 AM,2021-07-22
227463,DZR51V,Bromfiets,KYMCO,03/01/2021 12:00:00 AM,2021-03-01
227477,DZR52S,Bromfiets,BETA,07/02/2021 12:00:00 AM,2021-07-02
227541,DZR56X,Bromfiets,GTS,04/16/2021 12:00:00 AM,2021-04-16
227557,DZR57X,Bromfiets,GTS,12/22/2021 12:00:00 AM,2021-12-22
227571,DZR58V,Bromfiets,KYMCO,02/11/2021 12:00:00 AM,2021-02-11
227602,DZR60V,Bromfiets,KYMCO,03/10/2021 12:00:00 AM,2021-03-10
227606,DZR61D,Bromfiets,PIAGGIO,04/07/2021 12:00:00 AM,2021-04-07
227610,DZR61J,Bromfiets,NIU,06/11/2021 12:00:00 AM,2021-06-11
227704,DZR67L,Bromfiets,SYM,03/13/2021 12:00:00 AM,2021-03-13
227786,DZR72S,Bromfiets,KYMCO,03/26/2021 12:00:00 AM,2021-03-26
227873,DZR78K,Bromfiets,PEUGEOT,03/29/2021 12:00:00 AM,2021-03-29
227892,DZR79P,Bromfiets,APRILIA,03/13/2021 12:00:00 AM,2021-03-13
227935,DZR82L,Bromfiets,SYM,03/19/2021 12:00:00 AM,2021-03-19
227965,DZR84K,Bromfiets,PEUGEOT,05/12/2021 12:00:00 AM,2021-05-12
227991,DZR86B,Bromfiets,SYM,09/24/2021 12:00:00 AM,2021-09-24
228002,DZR86S,Bromfiets,GTS,05/18/2021 12:00:00 AM,2021-05-18
228012,DZR87K,Bromfiets,PEUGEOT,02/03/2021 12:00:00 AM,2021-02-03
228022,DZR88B,Bromfiets,SYM,12/24/2021 12:00:00 AM,2021-12-24
228033,DZR88S,Bromfiets,GTS,04/29/2021 12:00:00 AM,2021-04-29
228048,DZR89S,Bromfiets,GTS,06/18/2021 12:00:00 AM,2021-06-18
228049,DZR89T,Bromfiets,SYM,02/24/2021 12:00:00 AM,2021-02-24
228050,DZR89V,Bromfiets,GTS,04/03/2021 12:00:00 AM,2021-04-03
228090,DZR92K,Bromfiets,PEUGEOT,05/11/2021 12:00:00 AM,2021-05-11
228092,DZR92N,Bromfiets,PIAGGIO,08/24/2021 12:00:00 AM,2021-08-24
228151,DZR96N,Bromfiets,PIAGGIO,07/02/2021 12:00:00 AM,2021-07-02
228156,DZR96V,Bromfiets,GTS,03/26/2021 12:00:00 AM,2021-03-26
228190,DZR99J,Bromfiets,STROMER,07/02/2021 12:00:00 AM,2021-07-02
228284,DZS04T,Bromfiets,PIAGGIO,01/09/2021 12:00:00 AM,2021-01-09
228300,DZS05Z,Bromfiets,BTC,10/12/2021 12:00:00 AM,2021-10-12
228316,DZS07G,Bromfiets,NIU,04/03/2021 12:00:00 AM,2021-04-03
228365,DZS10V,Bromfiets,SYM,01/22/2021 12:00:00 AM,2021-01-22
228373,DZS11K,Bromfiets,KYMCO,04/30/2021 12:00:00 AM,2021-04-30
228393,DZS12Z,Bromfiets,KYMCO,05/22/2021 12:00:00 AM,2021-05-22
228433,DZS15V,Bromfiets,SYM,06/04/2021 12:00:00 AM,2021-06-04
228456,DZS17N,Bromfiets,AGM,01/04/2021 12:00:00 AM,2021-01-04
228472,DZS18R,Bromfiets,GTS,11/04/2021 12:00:00 AM,2021-11-04
228478,DZS19F,Bromfiets,PIAGGIO,01/29/2021 12:00:00 AM,2021-01-29
228488,DZS19V,Bromfiets,PEUGEOT,03/27/2021 12:00:00 AM,2021-03-27
228504,DZS20Z,Bromfiets,PIAGGIO,08/31/2021 12:00:00 AM,2021-08-31
228532,DZS22Z,Bromfiets,PIAGGIO,04/06/2021 12:00:00 AM,2021-04-06
228545,DZS23Z,Bromfiets,PIAGGIO,04/10/2021 12:00:00 AM,2021-04-10
228552,DZS24L,Bromfiets,GTS,02/23/2021 12:00:00 AM,2021-02-23
228557,DZS24V,Bromfiets,SYM,04/02/2021 12:00:00 AM,2021-04-02
228559,DZS24Z,Bromfiets,PIAGGIO,09/25/2021 12:00:00 AM,2021-09-25
228578,DZS26L,Bromfiets,GTS,05/15/2021 12:00:00 AM,2021-05-15
