,Kenteken,Brandstof omschrijving,Brandstofverbruik buiten de stad,Brandstofverbruik gecombineerd,CO2 uitstoot gecombineerd,CO2 uitstoot gewogen,Elektrisch verbruik enkel elektrisch wltp,Actie radius enkel elektrisch wltp,Actie radius enkel elektrisch stad wltp,Elektrisch verbruik extern opladen wltp,Actie radius extern opladen wltp,Actie radius extern opladen stad wltp,Max vermogen 15 minuten,Max vermogen 60 minuten,Netto max vermogen elektrisch
141834,DTL71Z,Benzine,,3.6,82.0,,,,,,,,,,
141922,DTL77V,Benzine,,,,,,,,,,,,,
141991,DTL82H,Benzine,,2.1,47.0,,,,,,,,,,
142060,DTL87B,Elektriciteit,,,,,,,,,,,,,
142107,DTL90G,Benzine,,2.4,53.0,,,,,,,,,,
142114,DTL90S,Benzine,,2.6,57.0,,,,,,,,,,
142118,DTL91B,Benzine,,,,,,,,,,,,,
142127,DTL91R,Benzine,,,,,,,,,,,,,
142189,DTL96B,Benzine,,,,,,,,,,,,,
142244,DTL99S,Benzine,,3.6,82.0,,,,,,,,,,
142245,DTL99T,Benzine,,,,,,,,,,,,,
142281,DTN01T,Benzine,,,,,,,,,,,,,
142311,DTN03T,Benzine,,,,,,,,,,,,,
142342,DTN05T,Benzine,,,,,,,,,,,,,
142373,DTN07T,Benzine,,,,,,,,,,,,,
142387,DTN08T,Benzine,,,,,,,,,,,,,
142403,DTN09T,Benzine,,,,,,,,,,,,,
142418,DTN10T,Benzine,,,,,,,,,,,,,
142476,DTN14T,Benzine,,,,,,,,,,,,,
142507,DTN16T,Benzine,,,,,,,,,,,,,
142553,DTN19T,Benzine,,,,,,,,,,,,,
142600,DTN22T,Benzine,,,,,,,,,,,,,
142644,DTN25T,Benzine,,,,,,,,,,,,,
142719,DTN30S,Benzine,,,,,,,,,,,,,
142724,DTN31B,Elektriciteit,,,,,,,,,,,,,
142730,DTN31K,Benzine,,,,,,,,,,,,,
142829,DTN38B,Elektriciteit,,,,,,,,,,,,,
142886,DTN41S,Benzine,,,,,,,,,,,,,
142932,DTN44S,Benzine,,,,,,,,,,,,,
142989,DTN48P,Elektriciteit,,,,,,,,,,,,,
143035,DTN51S,Benzine,,,,,,,,,,,,,
143050,DTN52S,Benzine,,,,,,,,,,,,,
143095,DTN55P,Elektriciteit,,,,,,,,,,,,,
143124,DTN57N,Elektriciteit,,,,,,,,,,,,,
143188,DTN61S,Benzine,,,,,,,,,,,,,
143203,DTN62R,Elektriciteit,,,,,,,,,,,,,
143263,DTN66Z,Benzine,,,,,,,,,,,,,
143266,DTN67F,Benzine,,,,,,,,,,,,,
143274,DTN67S,Benzine,,,,,,,,,,,,,
143296,DTN69F,Benzine,,,,,,,,,,,,,
143298,DTN69J,Elektriciteit,,,,,,,,,,,,,
143303,DTN69S,Benzine,,,,,,,,,,,,,
143331,DTN71R,Elektriciteit,,,,,,,,,,,,,
143362,DTN73S,Benzine,,,,,,,,,,,,,
143452,DTN79N,Elektriciteit,,,,,,,,,,,,,
143459,DTN79Z,Elektriciteit,,,,,,,,,,,,,
143555,DTN86F,Benzine,,,,,,,,,,,,,
143681,DTN94N,Elektriciteit,,,,,,,,,,,,,
143684,DTN94S,Benzine,,,,,,,,,,,,,
143699,DTN95S,Benzine,,,,,,,,,,,,,
143744,DTN98S,Benzine,,,,,,,,,,,,,
143759,DTN99S,Benzine,,,,,,,,,,,,,
143804,DTP01D,Benzine,,2.6,57.0,,,,,,,,,,
143887,DTP06N,Benzine,,3.6,82.0,,,,,,,,,,
143894,DTP06Z,Benzine,,2.6,57.0,,,,,,,,,,
143899,DTP07H,Benzine,,,,,,,,,,,,,
143939,DTP09Z,Benzine,,3.0,70.0,,,,,,,,,,
143977,DTP12L,Benzine,,3.6,82.0,,,,,,,,,,
144046,DTP17F,Benzine,,,,,,,,,,,,,
144098,DTP20S,Benzine,,2.7,59.0,,,,,,,,,,
144103,DTP21B,Benzine,,,,,,,,,,,,,
144148,DTP24D,Benzine,,2.6,57.0,,,,,,,,,,
144494,DTP46S,Benzine,,2.1,47.0,,,,,,,,,,
144515,DTP48B,Elektriciteit,,,,,,,,,,,,,
144594,DTP53D,Benzine,,2.6,57.0,,,,,,,,,,
144597,DTP53H,Benzine,,,,,,,,,,,,,
144664,DTP57L,Benzine,,2.6,57.0,,,,,,,,,,
144667,DTP57R,Benzine,,2.1,47.0,,,,,,,,,,
144786,DTP65T,Elektriciteit,,,,,,,,,,,,,
144787,DTP65V,Benzine,,,,,,,,,,,,,
144855,DTP70D,Benzine,,3.6,82.0,,,,,,,,,,
144888,DTP72G,Benzine,,2.6,57.0,,,,,,,,,,
145024,DTP81D,Benzine,,3.6,82.0,,,,,,,,,,
145140,DTP88R,Benzine,,2.6,57.0,,,,,,,,,,
145147,DTP89D,Benzine,,2.6,57.0,,,,,,,,,,
145213,DTP93L,Benzine,,2.6,57.0,,,,,,,,,,
145377,DTR01P,Benzine,,2.6,57.0,,,,,,,,,,
145390,DTR02K,Benzine,,2.9,65.0,,,,,,,,,,
145412,DTR03V,Benzine,,2.6,57.0,,,,,,,,,,
145436,DTR05K,Benzine,,,,,,,,,,,,,
145485,DTR08T,Benzine,,3.6,82.0,,,,,,,,,,
145532,DTR11V,Benzine,,2.6,57.0,,,,,,,,,,
145586,DTR15J,Benzine,,3.6,82.0,,,,,,,,,,
145588,DTR15N,Benzine,,,,,,,,,,,,,
145647,DTR19H,Benzine,,2.6,57.0,,,,,,,,,,
145701,DTR22T,Benzine,,2.6,57.0,,,,,,,,,,
145718,DTR23V,Benzine,,2.6,57.0,,,,,,,,,,
145722,DTR24D,Benzine,,3.6,82.0,,,,,,,,,,
145723,DTR24F,Elektriciteit,,,,,,,,,,,,,
145726,DTR24J,Benzine,,2.6,57.0,,,,,,,,,,
145794,DTR28V,Benzine,,2.7,59.0,,,,,,,,,,
145802,DTR29J,Benzine,,2.6,57.0,,,,,,,,,,
145810,DTR29V,Benzine,,2.6,57.0,,,,,,,,,,
145839,DTR31V,Benzine,,2.6,57.0,,,,,,,,,,
145842,DTR32B,Benzine,,,,,,,,,,,,,
145880,DTR34K,Benzine,,2.9,65.0,,,,,,,,,,
145901,DTR35S,Benzine,,2.6,57.0,,,,,,,,,,
145911,DTR36J,Benzine,,2.6,57.0,,,,,,,,,,
145965,DTR39S,Benzine,,2.6,57.0,,,,,,,,,,
146084,DTR47H,Benzine,,2.6,57.0,,,,,,,,,,
146085,DTR47J,Benzine,,2.6,57.0,,,,,,,,,,
146105,DTR48S,Benzine,,2.6,57.0,,,,,,,,,,
146149,DTR51T,Benzine,,2.6,57.0,,,,,,,,,,
146211,DTR55V,Benzine,,,,,,,,,,,,,
146233,DTR57J,Benzine,,2.6,57.0,,,,,,,,,,
146247,DTR58G,Benzine,,2.7,59.0,,,,,,,,,,
146277,DTR60G,Benzine,,2.6,57.0,,,,,,,,,,
146278,DTR60H,Benzine,,3.6,82.0,,,,,,,,,,
146322,DTR63G,Benzine,,2.6,57.0,,,,,,,,,,
146343,DTR64S,Benzine,,2.6,57.0,,,,,,,,,,
146389,DTR67T,Benzine,,2.6,57.0,,,,,,,,,,
146414,DTR69J,Benzine,,2.6,57.0,,,,,,,,,,
146420,DTR69S,Benzine,,2.7,59.0,,,,,,,,,,
146489,DTR74J,Benzine,,2.7,59.0,,,,,,,,,,
146516,DTR76G,Benzine,,2.6,57.0,,,,,,,,,,
146517,DTR76H,Benzine,,2.6,57.0,,,,,,,,,,
146523,DTR76T,Benzine,,2.6,57.0,,,,,,,,,,
146560,DTR79H,Benzine,,2.6,57.0,,,,,,,,,,
146662,DTR86F,Elektriciteit,,,,,,,,,,,,,
146716,DTR89S,Benzine,,3.6,82.0,,,,,,,,,,
146772,DTR93N,Benzine,,2.6,57.0,,,,,,,,,,
146790,DTR94S,Benzine,,2.6,57.0,,,,,,,,,,
146847,DTR98L,Benzine,,,,,,,,,,,,,
146918,DTS02G,Benzine,,3.6,82.0,,,,,,,,,,
146931,DTS03L,Benzine,,,,,,,,,,,,,
147126,DTS18G,Benzine,,,,,,,,,,,,,
147152,DTS20B,Elektriciteit,,,,,,,,,,,,,
147280,DTS29P,Benzine,,2.9,65.0,,,,,,,,,,
147370,DTS36L,Benzine,,,,,,,,,,,,,
147383,DTS37L,Benzine,,,,,,,,,,,,,
147411,DTS39L,Benzine,,,,,,,,,,,,,
147520,DTS47Z,Elektriciteit,,,,,,,,,,,,,
147681,DTS60F,Benzine,,2.3,53.0,,,,,,,,,,
147709,DTS62H,Elektriciteit,,,,,,,,,,,,,
147718,DTS62X,Benzine,,,,,,,,,,,,,
147771,DTS66X,Benzine,,,,,,,,,,,,,
147862,DTS73P,Benzine,,,,,,,,,,,,,
147881,DTS74Z,Benzine,,,,,,,,,,,,,
147898,DTS76H,Benzine,,,,,,,,,,,,,
148052,DTS88F,Benzine,,,,,,,,,,,,,
148081,DTS90L,Elektriciteit,,,,,,,,,,,,,
148115,DTS92X,Benzine,,,,,,,,,,,,,
148139,DTS94T,Benzine,,,,,,,,,,,,,
148393,DTT12D,Benzine,,,,,,,,,,,,,
148477,DTT17X,Benzine,,2.6,57.0,,,,,,,,,,
148484,DTT18J,Benzine,,2.6,57.0,,,,,,,,,,
148500,DTT19J,Benzine,,2.6,57.0,,,,,,,,,,
148501,DTT19K,Benzine,,3.6,82.0,,,,,,,,,,
148539,DTT21Z,Benzine,,,,,,,,,,,,,
148561,DTT23K,Benzine,,2.6,57.0,,,,,,,,,,
148588,DTT25F,Benzine,,2.6,57.0,,,,,,,,,,
148673,DTT30P,Benzine,,,,,,,,,,,,,
148733,DTT34P,Benzine,,2.6,57.0,,,,,,,,,,
149177,DTT63J,Benzine,,2.6,57.0,,,,,,,,,,
149328,DTT73J,Benzine,,2.6,57.0,,,,,,,,,,
149418,DTT79K,Benzine,,,,,,,,,,,,,
149436,DTT80N,Benzine,,2.6,57.0,,,,,,,,,,
149511,DTT85N,Benzine,,2.6,57.0,,,,,,,,,,
149528,DTT86P,Benzine,,,,,,,,,,,,,
149561,DTT88T,Benzine,,,,,,,,,,,,,
149616,DTT92L,Elektriciteit,,,,,,,,,,,,,
149634,DTT93P,Benzine,,,,,,,,,,,,,
149635,DTT93R,Elektriciteit,,,,,,,,,,,,,
149675,DTT96G,Elektriciteit,,,,,,,,,,,,,
149686,DTT96X,Elektriciteit,,,,,,,,,,,,,
149705,DTT98D,Benzine,,,,,,,,,,,,,
149881,DTV09G,Benzine,,,,,,,,,,,,,
149990,DTV16J,Benzine,,2.6,57.0,,,,,,,,,,
149998,DTV16Z,Benzine,,2.1,47.0,,,,,,,,,,
150030,DTV19F,Benzine,,,,,,,,,,,,,
150138,DTV26G,Benzine,,,,,,,,,,,,,
150188,DTV29L,Benzine,,,,,,,,,,,,,
150250,DTV33N,Benzine,,2.6,57.0,,,,,,,,,,
150262,DTV34H,Benzine,,2.6,57.0,,,,,,,,,,
150380,DTV42J,Benzine,,2.3,53.0,,,,,,,,,,
150391,DTV43D,Benzine,,2.6,57.0,,,,,,,,,,
150439,DTV46F,Benzine,,,,,,,,,,,,,
150475,DTV48N,Benzine,,2.6,57.0,,,,,,,,,,
150682,DTV62B,Benzine,,2.6,57.0,,,,,,,,,,
150743,DTV65Z,Elektriciteit,,,,,,,,,,,,,
150758,DTV66Z,Elektriciteit,,,,,,,,,,,,,
150774,DTV68D,Benzine,,2.6,57.0,,,,,,,,,,
150870,DTV74D,Benzine,,2.6,57.0,,,,,,,,,,
151003,DTV82R,Benzine,,,,,,,,,,,,,
151073,DTV87D,Elektriciteit,,,,,,,,,,,,,
151110,DTV89S,Benzine,,,,,,,,,,,,,
151183,DTV94S,Elektriciteit,,,,,,,,,,,,,
151209,DTV96K,Benzine,,,,,,,,,,,,,
151228,DTV97R,Elektriciteit,,,,,,,,,,,,,
151473,DTX12R,Elektriciteit,,,,,,,,,,,,,
151520,DTX15P,Benzine,,,,,,,,,,,,,
151610,DTX21P,Benzine,,,,,,,,,,,,,
151615,DTX21X,Benzine,,2.6,57.0,,,,,,,,,,
151714,DTX28J,Benzine,,,,,,,,,,,,,
151730,DTX29N,Benzine,,2.6,57.0,,,,,,,,,,
151740,DTX30G,Benzine,,,,,,,,,,,,,
151762,DTX31R,Benzine,,,,,,,,,,,,,
151934,DTX43D,Benzine,,2.6,57.0,,,,,,,,,,
151949,DTX44B,Benzine,,,,,,,,,,,,,
152043,DTX50B,Elektriciteit,,,,,,,,,,,,,
152047,DTX50H,Benzine,,2.6,57.0,,,,,,,,,,
152146,DTX56S,Elektriciteit,,,,,,,,,,,,,
152170,DTX58H,Benzine,,,,,,,,,,,,,
152224,DTX61S,Elektriciteit,,,,,,,,,,,,,
152369,DTX71J,Benzine,,,,,,,,,,,,,
152388,DTX72N,Benzine,,2.6,57.0,,,,,,,,,,
152583,DTX85G,Benzine,,,,,,,,,,,,,
152611,DTX87F,Benzine,,,,,,,,,,,,,
152742,DTX95S,Elektriciteit,,,,,,,,,,,,,
152775,DTX97T,Benzine,,,,,,,,,,,,,
152853,DTZ01V,Benzine,,3.6,82.0,,,,,,,,,,
152942,DTZ07N,Benzine,,,,,,,,,,,,,
152955,DTZ08K,Elektriciteit,,,,,,,,,,,,,
153010,DTZ11Z,Benzine,,,,,,,,,,,,,
153035,DTZ13S,Elektriciteit,,,,,,,,,,,,,
153037,DTZ13V,Benzine,,3.6,82.0,,,,,,,,,,
153218,DTZ26F,Elektriciteit,,,,,,,,,,,,,
153233,DTZ27F,Elektriciteit,,,,,,,,,,,,,
153254,DTZ28L,Elektriciteit,,,,,,,,,,,,,
153274,DTZ29S,Elektriciteit,,,,,,,,,,,,,
153366,DTZ35S,Elektriciteit,,,,,,,,,,,,,
153373,DTZ36F,Benzine,,,,,,,,,,,,,
153419,DTZ39G,Elektriciteit,,,,,,,,,,,,,
153471,DTZ42S,Elektriciteit,,,,,,,,,,,,,
153487,DTZ43T,Benzine,,,,,,,,,,,,,
153645,DTZ54B,Benzine,,,,,,,,,,,,,
153730,DTZ59S,Elektriciteit,,,,,,,,,,,,,
153751,DTZ61D,Benzine,,,,,,,,,,,,,
153828,DTZ66F,Benzine,,,,,,,,,,,,,
153856,DTZ67X,Benzine,,,,,,,,,,,,,
154154,DTZ87H,Benzine,,2.6,57.0,,,,,,,,,,
163249,DVB03L,Benzine,,,,,,,,,,,,,
163271,DVB04V,Benzine,,2.6,57.0,,,,,,,,,,
163416,DVB14V,Benzine,,2.6,57.0,,,,,,,,,,
163455,DVB17J,Benzine,,2.7,59.0,,,,,,,,,,
163558,DVB24D,Benzine,,,,,,,,,,,,,
163575,DVB25J,Benzine,,2.6,57.0,,,,,,,,,,
163627,DVB28T,Elektriciteit,,,,,,,,,,,,,
163640,DVB29R,Benzine,,,,,,,,,,,,,
163749,DVB36P,Elektriciteit,,,,,,,,,,,,,
163753,DVB36V,Benzine,,2.6,57.0,,,,,,,,,,
163778,DVB38P,Elektriciteit,,,,,,,,,,,,,
163798,DVB39V,Benzine,,2.6,57.0,,,,,,,,,,
163830,DVB41V,Benzine,,2.6,57.0,,,,,,,,,,
163875,DVB44V,Benzine,,2.6,57.0,,,,,,,,,,
163921,DVB47V,Benzine,,2.6,57.0,,,,,,,,,,
163948,DVB49P,Benzine,,,,,,,,,,,,,
163999,DVB52Z,Elektriciteit,,,,,,,,,,,,,
164008,DVB53R,Elektriciteit,,,,,,,,,,,,,
164043,DVB55Z,Elektriciteit,,,,,,,,,,,,,
164049,DVB56J,Benzine,,,,,,,,,,,,,
164057,DVB56V,Benzine,,2.6,57.0,,,,,,,,,,
164104,DVB59V,Benzine,,2.6,57.0,,,,,,,,,,
164144,DVB62N,Benzine,,,,,,,,,,,,,
164172,DVB64L,Benzine,,,,,,,,,,,,,
164296,DVB72N,Elektriciteit,,,,,,,,,,,,,
164317,DVB73V,Benzine,,2.6,57.0,,,,,,,,,,
164333,DVB74X,Elektriciteit,,,,,,,,,,,,,
164420,DVB80P,Benzine,,2.6,57.0,,,,,,,,,,
164504,DVB86B,Benzine,,,,,,,,,,,,,
164513,DVB86P,Benzine,,,,,,,,,,,,,
164516,DVB86T,Benzine,,2.6,57.0,,,,,,,,,,
164548,DVB88T,Benzine,,2.6,57.0,,,,,,,,,,
164556,DVB89H,Benzine,,2.4,53.0,,,,,,,,,,
164557,DVB89J,Benzine,,,,,,,,,,,,,
164614,DVB93B,Benzine,,,,,,,,,,,,,
164623,DVB93R,Benzine,,,,,,,,,,,,,
164630,DVB94G,Benzine,,,,,,,,,,,,,
164636,DVB94P,Benzine,,,,,,,,,,,,,
164669,DVB96R,Benzine,,,,,,,,,,,,,
164678,DVB97H,Benzine,,3.6,82.0,,,,,,,,,,
164692,DVB98G,Benzine,,2.4,53.0,,,,,,,,,,
164697,DVB98N,Elektriciteit,,,,,,,,,,,,,
164708,DVB99J,Benzine,,,,,,,,,,,,,
164754,DVD01B,Benzine,,,,,,,,,,,,,
164767,DVD01V,Benzine,,,,,,,,,,,,,
164791,DVD03P,Benzine,,,,,,,,,,,,,
164795,DVD03V,Elektriciteit,,,,,,,,,,,,,
164811,DVD04V,Elektriciteit,,,,,,,,,,,,,
164814,DVD05B,Elektriciteit,,,,,,,,,,,,,
164824,DVD05R,Elektriciteit,,,,,,,,,,,,,
164855,DVD07T,Benzine,,,,,,,,,,,,,
164875,DVD09G,Elektriciteit,,,,,,,,,,,,,
164889,DVD10G,Elektriciteit,,,,,,,,,,,,,
164895,DVD10R,Elektriciteit,,,,,,,,,,,,,
164911,DVD11R,Elektriciteit,,,,,,,,,,,,,
164918,DVD12D,Benzine,,3.6,82.0,,,,,,,,,,
164943,DVD13R,Elektriciteit,,,,,,,,,,,,,
164965,DVD15D,Benzine,,2.6,57.0,,,,,,,,,,
164974,DVD15R,Elektriciteit,,,,,,,,,,,,,
165000,DVD17J,Benzine,,2.7,59.0,,,,,,,,,,
165015,DVD18J,Benzine,,2.6,57.0,,,,,,,,,,
165062,DVD21R,Elektriciteit,,,,,,,,,,,,,
165215,DVD32G,Elektriciteit,,,,,,,,,,,,,
165241,DVD33X,Benzine,,,,,,,,,,,,,
165258,DVD35D,Benzine,,3.6,82.0,,,,,,,,,,
165272,DVD36B,Benzine,,2.6,57.0,,,,,,,,,,
165320,DVD39D,Benzine,,2.6,57.0,,,,,,,,,,
165321,DVD39F,Benzine,,,,,,,,,,,,,
165337,DVD40F,Benzine,,,,,,,,,,,,,
165343,DVD40N,Benzine,,,,,,,,,,,,,
165394,DVD43T,Benzine,,2.7,59.0,,,,,,,,,,
165434,DVD46H,Benzine,,,,,,,,,,,,,
165448,DVD47H,Benzine,,,,,,,,,,,,,
165450,DVD47K,Elektriciteit,,,,,,,,,,,,,
165597,DVD56X,Benzine,,,,,,,,,,,,,
165855,DVD74B,Benzine,,2.6,57.0,,,,,,,,,,
165891,DVD76H,Benzine,,2.6,57.0,,,,,,,,,,
165892,DVD76J,Benzine,,,,,,,,,,,,,
165994,DVD83B,Benzine,,2.6,57.0,,,,,,,,,,
166044,DVD86L,Benzine,,,,,,,,,,,,,
166072,DVD88H,Benzine,,2.6,57.0,,,,,,,,,,
166129,DVD92F,Elektriciteit,,,,,,,,,,,,,
166330,DVF03P,Benzine,,2.6,57.0,,,,,,,,,,
166363,DVF05V,Benzine,,2.6,57.0,,,,,,,,,,
166376,DVF06S,Benzine,,,,,,,,,,,,,
166544,DVF17S,Elektriciteit,,,,,,,,,,,,,
166630,DVF23J,Elektriciteit,,,,,,,,,,,,,
166756,DVF31P,Benzine,,2.6,57.0,,,,,,,,,,
166763,DVF32B,Benzine,,,,,,,,,,,,,
166774,DVF32S,Elektriciteit,,,,,,,,,,,,,
166819,DVF35P,Benzine,,2.6,57.0,,,,,,,,,,
166894,DVF40N,Benzine,,2.6,57.0,,,,,,,,,,
167003,DVF47V,Benzine,,2.6,57.0,,,,,,,,,,
167026,DVF49H,Benzine,,2.9,65.0,,,,,,,,,,
167109,DVF54S,Benzine,,,,,,,,,,,,,
167228,DVF62N,Benzine,,2.6,57.0,,,,,,,,,,
167301,DVF67H,Benzine,,3.6,82.0,,,,,,,,,,
167443,DVF76P,Benzine,,3.14,76.0,,,,,,,,,,
167686,DVF92H,Benzine,,3.6,82.0,,,,,,,,,,
167766,DVF97N,Benzine,,2.6,57.0,,,,,,,,,,
167781,DVF98L,Benzine,,2.6,57.0,,,,,,,,,,
167783,DVF98P,Benzine,,2.6,57.0,,,,,,,,,,
167868,DVG02L,Benzine,,3.6,82.0,,,,,,,,,,
167869,DVG02N,Benzine,,2.6,57.0,,,,,,,,,,
167892,DVG04B,Elektriciteit,,,,,,,,,,,,,
167893,DVG04D,Benzine,,2.6,57.0,,,,,,,,,,
167929,DVG06N,Benzine,,2.6,57.0,,,,,,,,,,
167934,DVG06V,Benzine,,3.6,82.0,,,,,,,,,,
167976,DVG09P,Benzine,,3.6,82.0,,,,,,,,,,
167983,DVG10D,Benzine,,2.6,57.0,,,,,,,,,,
168002,DVG11H,Benzine,,2.4,53.0,,,,,,,,,,
168037,DVG13N,Benzine,,3.6,82.0,,,,,,,,,,
168067,DVG15L,Benzine,,2.6,57.0,,,,,,,,,,
168098,DVG17L,Benzine,,2.6,57.0,,,,,,,,,,
168215,DVG25D,Benzine,,2.6,57.0,,,,,,,,,,
168232,DVG26H,Benzine,,2.4,53.0,,,,,,,,,,
168323,DVG32G,Elektriciteit,,,,,,,,,,,,,
168340,DVG33J,Benzine,,,,,,,,,,,,,
168348,DVG33V,Benzine,,3.6,82.0,,,,,,,,,,
168359,DVG34N,Benzine,,2.6,57.0,,,,,,,,,,
168434,DVG39N,Benzine,,2.6,57.0,,,,,,,,,,
168439,DVG39X,Elektriciteit,,,,,,,,,,,,,
168472,DVG41Z,Benzine,,,,,,,,,,,,,
168497,DVG43P,Benzine,,,,,,,,,,,,,
168526,DVG45N,Benzine,,2.6,57.0,,,,,,,,,,
168543,DVG46P,Benzine,,,,,,,,,,,,,
168571,DVG48J,Benzine,,,,,,,,,,,,,
168575,DVG48P,Benzine,,,,,,,,,,,,,
168680,DVG55K,Elektriciteit,,,,,,,,,,,,,
168790,DVG62N,Benzine,,2.6,57.0,,,,,,,,,,
168815,DVG64D,Elektriciteit,,,,,,,,,,,,,
168816,DVG64F,Benzine,,,,,,,,,,,,,
168841,DVG65V,Benzine,,2.6,57.0,,,,,,,,,,
168860,DVG67D,Benzine,,,,,,,,,,,,,
168868,DVG67P,Benzine,,,,,,,,,,,,,
168903,DVG69V,Benzine,,2.6,57.0,,,,,,,,,,
168910,DVG70H,Elektriciteit,,,,,,,,,,,,,
168960,DVG73P,Elektriciteit,,,,,,,,,,,,,
168980,DVG74V,Benzine,,2.6,57.0,,,,,,,,,,
169021,DVG77L,Benzine,,2.6,57.0,,,,,,,,,,
169043,DVG78V,Benzine,,2.6,57.0,,,,,,,,,,
169105,DVG82T,Benzine,,2.6,57.0,,,,,,,,,,
169193,DVG88N,Benzine,,2.6,57.0,,,,,,,,,,
169250,DVG92L,Benzine,,3.6,82.0,,,,,,,,,,
169420,DVH01L,Benzine,,2.6,57.0,,,,,,,,,,
169588,DVH12T,Elektriciteit,,,,,,,,,,,,,
169589,DVH12V,Elektriciteit,,,,,,,,,,,,,
169644,DVH16N,Elektriciteit,,,,,,,,,,,,,
169683,DVH19F,Benzine,,3.6,82.0,,,,,,,,,,
169915,DVH34R,Benzine,,3.6,82.0,,,,,,,,,,
169997,DVH40F,Benzine,,2.6,57.0,,,,,,,,,,
170023,DVH41Z,Benzine,,,,,,,,,,,,,
170029,DVH42J,Elektriciteit,,,,,,,,,,,,,
170045,DVH43J,Elektriciteit,,,,,,,,,,,,,
170205,DVH53S,Elektriciteit,,,,,,,,,,,,,
170333,DVH62N,Elektriciteit,,,,,,,,,,,,,
170453,DVH70K,Benzine,,2.6,57.0,,,,,,,,,,
170666,DVH84G,Benzine,,,,,,,,,,,,,
170684,DVH85J,Elektriciteit,,,,,,,,,,,,,
170701,DVH86K,Benzine,,3.6,82.0,,,,,,,,,,
170708,DVH86V,Benzine,,2.6,57.0,,,,,,,,,,
170818,DVH94D,Benzine,,,,,,,,,,,,,
170844,DVH95T,Benzine,,,,,,,,,,,,,
170900,DVH99J,Elektriciteit,,,,,,,,,,,,,
170934,DVJ01B,Benzine,,,,,,,,,,,,,
170952,DVJ02G,Benzine,,3.6,82.0,,,,,,,,,,
171025,DVJ06X,Benzine,,2.6,57.0,,,,,,,,,,
171030,DVJ07G,Benzine,,2.7,59.0,,,,,,,,,,
171040,DVJ07V,Benzine,,2.6,57.0,,,,,,,,,,
171066,DVJ09P,Benzine,,3.0,67.0,,,,,,,,,,
171198,DVJ18F,Elektriciteit,,,,,,,,,,,,,
171210,DVJ18X,Benzine,,2.6,57.0,,,,,,,,,,
171212,DVJ19B,Elektriciteit,,,,,,,,,,,,,
171224,DVJ19V,Benzine,,2.6,57.0,,,,,,,,,,
171243,DVJ21D,Elektriciteit,,,,,,,,,,,,,
171272,DVJ22X,Benzine,,2.6,57.0,,,,,,,,,,
171304,DVJ24X,Benzine,,2.6,57.0,,,,,,,,,,
171320,DVJ25X,Benzine,,2.6,57.0,,,,,,,,,,
171405,DVJ31K,Benzine,,2.7,59.0,,,,,,,,,,
171444,DVJ33X,Benzine,,2.6,57.0,,,,,,,,,,
171526,DVJ39G,Benzine,,,,,,,,,,,,,
171546,DVJ40P,Benzine,,3.6,82.0,,,,,,,,,,
171566,DVJ41V,Benzine,,2.4,53.0,,,,,,,,,,
171601,DVJ44F,Benzine,,3.6,82.0,,,,,,,,,,
171613,DVJ44X,Benzine,,2.3,53.0,,,,,,,,,,
171625,DVJ45S,Benzine,,,,,,,,,,,,,
171657,DVJ47S,Benzine,,,,,,,,,,,,,
171660,DVJ47X,Benzine,,2.6,57.0,,,,,,,,,,
171716,DVJ51V,Benzine,,2.6,57.0,,,,,,,,,,
171759,DVJ54V,Benzine,,2.6,57.0,,,,,,,,,,
171776,DVJ56D,Elektriciteit,,,,,,,,,,,,,
171789,DVJ57D,Elektriciteit,,,,,,,,,,,,,
171816,DVJ58V,Benzine,,2.6,57.0,,,,,,,,,,
171856,DVJ61R,Elektriciteit,,,,,,,,,,,,,
171920,DVJ65V,Benzine,,3.14,76.0,,,,,,,,,,
171950,DVJ67T,Benzine,,2.6,57.0,,,,,,,,,,
171951,DVJ67V,Benzine,,2.6,57.0,,,,,,,,,,
171981,DVJ69Z,Elektriciteit,,,,,,,,,,,,,
172030,DVJ73H,Elektriciteit,,,,,,,,,,,,,
172109,DVJ78T,Benzine,,2.6,57.0,,,,,,,,,,
172170,DVJ82V,Benzine,,2.6,57.0,,,,,,,,,,
172179,DVJ83L,Elektriciteit,,,,,,,,,,,,,
172259,DVJ88T,Benzine,,2.6,57.0,,,,,,,,,,
172268,DVJ89J,Benzine,,2.6,57.0,,,,,,,,,,
172294,DVJ91D,Elektriciteit,,,,,,,,,,,,,
172298,DVJ91J,Benzine,,2.6,57.0,,,,,,,,,,
172368,DVJ95T,Benzine,,2.6,57.0,,,,,,,,,,
172369,DVJ95V,Benzine,,2.6,57.0,,,,,,,,,,
172490,DVK01S,Benzine,,2.6,57.0,,,,,,,,,,
172505,DVK02S,Benzine,,,,,,,,,,,,,
172565,DVK06S,Benzine,,2.6,57.0,,,,,,,,,,
172582,DVK07T,Benzine,,,,,,,,,,,,,
172611,DVK09R,Benzine,,2.6,57.0,,,,,,,,,,
172613,DVK09T,Benzine,,,,,,,,,,,,,
172656,DVK12P,Elektriciteit,,,,,,,,,,,,,
172779,DVK20S,Benzine,,2.6,57.0,,,,,,,,,,
172809,DVK22S,Benzine,,2.6,57.0,,,,,,,,,,
172849,DVK25P,Elektriciteit,,,,,,,,,,,,,
172936,DVK31R,Benzine,,2.6,57.0,,,,,,,,,,
