,Kenteken,Brandstof omschrijving,Brandstofverbruik buiten de stad,Brandstofverbruik gecombineerd,CO2 uitstoot gecombineerd,CO2 uitstoot gewogen,Elektrisch verbruik enkel elektrisch wltp,Actie radius enkel elektrisch wltp,Actie radius enkel elektrisch stad wltp,Elektrisch verbruik extern opladen wltp,Actie radius extern opladen wltp,Actie radius extern opladen stad wltp,Max vermogen 15 minuten,Max vermogen 60 minuten,Netto max vermogen elektrisch
22271,FHS91P,Elektriciteit,,,,,,,,,,,,,
22272,FHS91R,Elektriciteit,,,,,,,,,,,,,
22273,FHS91T,Benzine,,,,,,,,,,,,,
22274,FHS91V,Benzine,,1.7,41.0,,,,,,,,,,
22275,FHS91X,Benzine,,,,,,,,,,,,,
22277,FHS92B,Benzine,,,,,,,,,,,,,
22278,FHS92F,Elektriciteit,,,,,,,,,,,,,
22279,FHS92G,Benzine,,,,,,,,,,,,,
22280,FHS92H,Elektriciteit,,,,,,,,,,,,,
22281,FHS92J,Elektriciteit,,,,,,,,,,,,,
22282,FHS92K,Elektriciteit,,,,,,,,,,,,,
22283,FHS92L,Elektriciteit,,,,,,,,,,,,,
22284,FHS92N,Benzine,,,,,,,,,,,,,
22285,FHS92P,Elektriciteit,,,,,,,,,,,,,
22286,FHS92R,Elektriciteit,,,,,,,,,,,,,
22287,FHS92T,Benzine,,,,,,,,,,,,,
22288,FHS92V,Benzine,,3.5,82.0,,,,,,,,,,
22289,FHS92X,Benzine,,,,,,,,,,,,,
22290,FHS92Z,Benzine,,,,,,,,,,,,,
22291,FHS93B,Benzine,,,,,,,,,,,,,
22292,FHS93G,Elektriciteit,,,,,,,,,,,,,
22293,FHS93H,Elektriciteit,,,,,,,,,,,,,
22294,FHS93J,Elektriciteit,,,,,,,,,,,,,
22295,FHS93K,Elektriciteit,,,,,,,,,,,,,
22296,FHS93L,Elektriciteit,,,,,,,,,,,,,
22297,FHS93N,Benzine,,,,,,,,,,,,,
22298,FHS93R,Benzine,,,,,,,,,,,,,
22299,FHS93T,Benzine,,,,,,,,,,,,,
22300,FHS93V,Benzine,,1.7,41.0,,,,,,,,,,
22301,FHS93X,Benzine,,,,,,,,,,,,,
22302,FHS93Z,Benzine,,,,,,,,,,,,,
22303,FHS94B,Benzine,,,,,,,,,,,,,
22304,FHS94F,Elektriciteit,,,,,,,,,,,,,
22305,FHS94H,Elektriciteit,,,,,,,,,,,,,
22306,FHS94J,Elektriciteit,,,,,,,,,,,,,
22307,FHS94K,Elektriciteit,,,,,,,,,,,,,
22308,FHS94L,Benzine,,,,,,,,,,,,,
22309,FHS94N,Benzine,,,,,,,,,,,,,
22310,FHS94P,Elektriciteit,,,,,,,,,,,,,
22311,FHS94R,Benzine,,,,,,,,,,,,,
22312,FHS94T,Benzine,,,,,,,,,,,,,
22313,FHS94X,Benzine,,,,,,,,,,,,,
22314,FHS94Z,Elektriciteit,,,,,,,,,,,,,
22315,FHS95B,Benzine,,,,,,,,,,,,,
22316,FHS95F,Elektriciteit,,,,,,,,,,,,,
22317,FHS95G,Benzine,,3.5,80.0,,,,,,,,,,
22318,FHS95H,Elektriciteit,,,,,,,,,,,,,
22319,FHS95J,Elektriciteit,,,,,,,,,,,,,
22320,FHS95K,Elektriciteit,,,,,,,,,,,,,
22321,FHS95L,Elektriciteit,,,,,,,,,,,,,
22322,FHS95N,Elektriciteit,,,,,,,,,,,,,
22323,FHS95P,Elektriciteit,,,,,,,,,,,,,
22324,FHS95R,Elektriciteit,,,,,,,,,,,,,
22325,FHS95T,Benzine,,,,,,,,,,,,,
22326,FHS95V,Benzine,,1.7,41.0,,,,,,,,,,
22327,FHS95X,Benzine,,,,,,,,,,,,,
22328,FHS95Z,Elektriciteit,,,,,,,,,,,,,
22330,FHS96F,Benzine,,,,,,,,,,,,,
22331,FHS96H,Elektriciteit,,,,,,,,,,,,,
22332,FHS96J,Elektriciteit,,,,,,,,,,,,,
22333,FHS96K,Elektriciteit,,,,,,,,,,,,,
22334,FHS96L,Elektriciteit,,,,,,,,,,,,,
22335,FHS96N,Benzine,,,,,,,,,,,,,
22336,FHS96P,Elektriciteit,,,,,,,,,,,,,
22337,FHS96R,Benzine,,,,,,,,,,,,,
22339,FHS96V,Benzine,,2.3,51.0,,,,,,,,,,
22340,FHS96X,Benzine,,,,,,,,,,,,,
22342,FHS97B,Elektriciteit,,,,,,,,,,,,,
22343,FHS97F,Benzine,,,,,,,,,,,,,
22344,FHS97G,Benzine,,2.3,51.0,,,,,,,,,,
22345,FHS97H,Elektriciteit,,,,,,,,,,,,,
22346,FHS97J,Elektriciteit,,,,,,,,,,,,,
22347,FHS97K,Elektriciteit,,,,,,,,,,,,,
22348,FHS97L,Elektriciteit,,,,,,,,,,,,,
22349,FHS97N,Benzine,,,,,,,,,,,,,
22350,FHS97P,Benzine,,,,,,,,,,,,,
22351,FHS97R,Elektriciteit,,,,,,,,,,,,,
22352,FHS97T,Benzine,,,,,,,,,,,,,
22353,FHS97V,Benzine,,3.5,80.0,,,,,,,,,,
22354,FHS97X,Benzine,,,,,,,,,,,,,
22355,FHS97Z,Elektriciteit,,,,,,,,,,,,,
22356,FHS98B,Elektriciteit,,,,,,,,,,,,,
22357,FHS98F,Benzine,,,,,,,,,,,,,
22358,FHS98G,Benzine,,1.7,41.0,,,,,,,,,,
22359,FHS98H,Elektriciteit,,,,,,,,,,,,,
22361,FHS98K,Elektriciteit,,,,,,,,,,,,,
22362,FHS98L,Benzine,,,,,,,,,,,,,
22364,FHS98P,Benzine,,,,,,,,,,,,,
22365,FHS98R,Benzine,,,,,,,,,,,,,
22366,FHS98T,Elektriciteit,,,,,,,,,,,,,
22367,FHS98X,Benzine,,,,,,,,,,,,,
22368,FHS98Z,Elektriciteit,,,,,,,,,,,,,
22369,FHS99B,Elektriciteit,,,,,,,,,,,,,
22370,FHS99F,Benzine,,,,,,,,,,,,,
22371,FHS99G,Benzine,,3.5,80.0,,,,,,,,,,
22372,FHS99H,Elektriciteit,,,,,,,,,,,,,
22373,FHS99J,Benzine,,,,,,,,,,,,,
22374,FHS99K,Elektriciteit,,,,,,,,,,,,,
22375,FHS99L,Elektriciteit,,,,,,,,,,,,,
22376,FHS99N,Benzine,,,,,,,,,,,,,
22378,FHS99R,Elektriciteit,,,,,,,,,,,,,
22380,FHS99V,Benzine,,2.2,52.0,,,,,,,,,,
22381,FHS99X,Benzine,,,,,,,,,,,,,
22382,FHS99Z,Elektriciteit,,,,,,,,,,,,,
22442,FHT01B,Elektriciteit,,,,,,,,,,,,,
22443,FHT01D,Benzine,,,,,,,,,,,,,
22444,FHT01F,Elektriciteit,,,,,,,,,,,,,
22445,FHT01G,Elektriciteit,,,,,,,,,,,,,
22446,FHT01K,Benzine,,,,,,,,,,,,,
22447,FHT01L,Diesel,,,,,,,,,,,,,
22448,FHT01P,Elektriciteit,,,,,,,,,,,,,
22449,FHT01R,Benzine,,,,,,,,,,,,,
22450,FHT01S,Benzine,,,,,,,,,,,,,
22452,FHT01V,Benzine,,2.3,51.0,,,,,,,,,,
22455,FHT02F,Benzine,,,,,,,,,,,,,
22456,FHT02G,Elektriciteit,,,,,,,,,,,,,
22457,FHT02H,Benzine,,3.6,84.0,,,,,,,,,,
22458,FHT02J,Elektriciteit,,,,,,,,,,,,,
22459,FHT02K,Elektriciteit,,,,,,,,,,,,,
22460,FHT02L,Benzine,,,,,,,,,,,,,
22461,FHT02N,Elektriciteit,,,,,,,,,,,,,
22462,FHT02P,Benzine,,,,,,,,,,,,,
22463,FHT02R,Benzine,,,,,,,,,,,,,
22464,FHT02S,Benzine,,,,,,,,,,,,,
22465,FHT02T,Benzine,,,,,,,,,,,,,
22466,FHT02X,Benzine,,3.5,82.0,,,,,,,,,,
22468,FHT03B,Elektriciteit,,,,,,,,,,,,,
22469,FHT03D,Benzine,,,,,,,,,,,,,
22471,FHT03G,Elektriciteit,,,,,,,,,,,,,
22472,FHT03H,Benzine,,2.4,53.0,,,,,,,,,,
22473,FHT03J,Benzine,,,,,,,,,,,,,
22474,FHT03K,Elektriciteit,,,,,,,,,,,,,
22475,FHT03L,Elektriciteit,,,,,,,,,,,,,
22476,FHT03N,Elektriciteit,,,,,,,,,,,,,
22477,FHT03R,Elektriciteit,,,,,,,,,,,,,
22478,FHT03S,Benzine,,,,,,,,,,,,,
22480,FHT03X,Benzine,,3.5,82.0,,,,,,,,,,
22481,FHT03Z,Elektriciteit,,,,,,,,,,,,,
22482,FHT04B,Benzine,,,,,,,,,,,,,
22483,FHT04D,Benzine,,,,,,,,,,,,,
22484,FHT04F,Benzine,,,,,,,,,,,,,
22485,FHT04G,Elektriciteit,,,,,,,,,,,,,
22486,FHT04J,Benzine,,,,,,,,,,,,,
22487,FHT04K,Elektriciteit,,,,,,,,,,,,,
22489,FHT04N,Elektriciteit,,,,,,,,,,,,,
22491,FHT04R,Elektriciteit,,,,,,,,,,,,,
22492,FHT04S,Benzine,,,,,,,,,,,,,
22493,FHT04V,Benzine,,3.5,82.0,,,,,,,,,,
22494,FHT04X,Benzine,,3.5,82.0,,,,,,,,,,
22495,FHT04Z,Benzine,,,,,,,,,,,,,
22497,FHT05D,Benzine,,,,,,,,,,,,,
22498,FHT05F,Elektriciteit,,,,,,,,,,,,,
22499,FHT05G,Elektriciteit,,,,,,,,,,,,,
22504,FHT05N,Elektriciteit,,,,,,,,,,,,,
22505,FHT05P,Benzine,,,,,,,,,,,,,
22506,FHT05R,Elektriciteit,,,,,,,,,,,,,
22509,FHT05V,Benzine,,3.5,82.0,,,,,,,,,,
22510,FHT05X,Benzine,,3.5,82.0,,,,,,,,,,
22511,FHT05Z,Elektriciteit,,,,,,,,,,,,,
22512,FHT06B,Elektriciteit,,,,,,,,,,,,,
22513,FHT06D,Benzine,,,,,,,,,,,,,
22514,FHT06F,Elektriciteit,,,,,,,,,,,,,
22515,FHT06G,Elektriciteit,,,,,,,,,,,,,
22516,FHT06H,Benzine,,3.6,84.0,,,,,,,,,,
22517,FHT06J,Benzine,,,,,,,,,,,,,
22518,FHT06K,Elektriciteit,,,,,,,,,,,,,
22519,FHT06L,Elektriciteit,,,,,,,,,,,,,
22520,FHT06N,Elektriciteit,,,,,,,,,,,,,
22521,FHT06P,Benzine,,,,,,,,,,,,,
22522,FHT06R,Elektriciteit,,,,,,,,,,,,,
22523,FHT06S,Benzine,,,,,,,,,,,,,
22525,FHT06V,Benzine,,3.5,82.0,,,,,,,,,,
22526,FHT06X,Benzine,,2.5,55.0,,,,,,,,,,
22527,FHT06Z,Elektriciteit,,,,,,,,,,,,,
22528,FHT07D,Benzine,,,,,,,,,,,,,
22530,FHT07G,Elektriciteit,,,,,,,,,,,,,
22531,FHT07K,Elektriciteit,,,,,,,,,,,,,
22534,FHT07P,Elektriciteit,,,,,,,,,,,,,
22535,FHT07R,Elektriciteit,,,,,,,,,,,,,
22536,FHT07S,Benzine,,,,,,,,,,,,,
22538,FHT07V,Benzine,,3.5,82.0,,,,,,,,,,
22539,FHT07Z,Elektriciteit,,,,,,,,,,,,,
22540,FHT08B,Elektriciteit,,,,,,,,,,,,,
22541,FHT08D,Benzine,,,,,,,,,,,,,
22544,FHT08H,Benzine,,2.4,53.0,,,,,,,,,,
22546,FHT08K,Elektriciteit,,,,,,,,,,,,,
22548,FHT08N,Elektriciteit,,,,,,,,,,,,,
22549,FHT08P,Benzine,,,,,,,,,,,,,
22550,FHT08R,Elektriciteit,,,,,,,,,,,,,
22551,FHT08S,Benzine,,,,,,,,,,,,,
22552,FHT08V,Benzine,,2.3,51.0,,,,,,,,,,
22553,FHT08X,Benzine,,2.5,55.0,,,,,,,,,,
22554,FHT08Z,Elektriciteit,,,,,,,,,,,,,
22555,FHT09B,Benzine,,2.5,56.0,,,,,,,,,,
22556,FHT09D,Benzine,,,,,,,,,,,,,
22558,FHT09G,Elektriciteit,,,,,,,,,,,,,
22562,FHT09N,Elektriciteit,,,,,,,,,,,,,
22563,FHT09R,Elektriciteit,,,,,,,,,,,,,
22564,FHT09S,Benzine,,,,,,,,,,,,,
22565,FHT09V,Benzine,,2.3,51.0,,,,,,,,,,
22566,FHT09X,Benzine,,2.3,51.0,,,,,,,,,,
22567,FHT09Z,Benzine,,,,,,,,,,,,,
22568,FHT10D,Benzine,,,,,,,,,,,,,
22569,FHT10F,Benzine,,,,,,,,,,,,,
22570,FHT10G,Benzine,,,,,,,,,,,,,
22571,FHT10H,Benzine,,3.6,84.0,,,,,,,,,,
22573,FHT10K,Elektriciteit,,,,,,,,,,,,,
22574,FHT10L,Benzine,,,,,,,,,,,,,
22575,FHT10N,Elektriciteit,,,,,,,,,,,,,
22576,FHT10P,Benzine,,,,,,,,,,,,,
22577,FHT10R,Elektriciteit,,,,,,,,,,,,,
22578,FHT10S,Benzine,,,,,,,,,,,,,
22580,FHT10V,Benzine,,3.5,82.0,,,,,,,,,,
22582,FHT10Z,Elektriciteit,,,,,,,,,,,,,
22583,FHT11B,Benzine,,3.5,80.0,,,,,,,,,,
22584,FHT11D,Benzine,,,,,,,,,,,,,
22585,FHT11F,Elektriciteit,,,,,,,,,,,,,
22586,FHT11G,Elektriciteit,,,,,,,,,,,,,
22588,FHT11J,Benzine,,,,,,,,,,,,,
22589,FHT11K,Elektriciteit,,,,,,,,,,,,,
22590,FHT11L,Benzine,,,,,,,,,,,,,
22591,FHT11N,Elektriciteit,,,,,,,,,,,,,
22592,FHT11P,Elektriciteit,,,,,,,,,,,,,
22593,FHT11R,Benzine,,,,,,,,,,,,,
22594,FHT11S,Benzine,,,,,,,,,,,,,
22596,FHT11X,Elektriciteit,,,,,,,,,,,,,
22597,FHT11Z,Elektriciteit,,,,,,,,,,,,,
22598,FHT12D,Benzine,,,,,,,,,,,,,
22599,FHT12F,Benzine,,,,,,,,,,,,,
22600,FHT12G,Elektriciteit,,,,,,,,,,,,,
22601,FHT12H,Benzine,,3.6,84.0,,,,,,,,,,
22602,FHT12K,Elektriciteit,,,,,,,,,,,,,
22603,FHT12L,Benzine,,,,,,,,,,,,,
22604,FHT12N,Elektriciteit,,,,,,,,,,,,,
22605,FHT12P,Elektriciteit,,,,,,,,,,,,,
22606,FHT12R,Diesel,,,,,,,,,,,,,
22607,FHT12S,Benzine,,,,,,,,,,,,,
22609,FHT12Z,Elektriciteit,,,,,,,,,,,,,
22611,FHT13F,Benzine,,,,,,,,,,,,,
22612,FHT13G,Elektriciteit,,,,,,,,,,,,,
22614,FHT13J,Benzine,,,,,,,,,,,,,
22615,FHT13K,Elektriciteit,,,,,,,,,,,,,
22616,FHT13L,Benzine,,,,,,,,,,,,,
22617,FHT13N,Elektriciteit,,,,,,,,,,,,,
22618,FHT13P,Benzine,,,,,,,,,,,,,
22619,FHT13R,Benzine,,,,,,,,,,,,,
22623,FHT13X,Benzine,,2.3,51.0,,,,,,,,,,
22624,FHT13Z,Elektriciteit,,,,,,,,,,,,,
22625,FHT14B,Benzine,,3.5,82.0,,,,,,,,,,
22628,FHT14G,Benzine,,,,,,,,,,,,,
22630,FHT14K,Elektriciteit,,,,,,,,,,,,,
22632,FHT14N,Elektriciteit,,,,,,,,,,,,,
22633,FHT14P,Elektriciteit,,,,,,,,,,,,,
22634,FHT14R,Benzine,,,,,,,,,,,,,
22635,FHT14S,Elektriciteit,,,,,,,,,,,,,
22638,FHT14X,Benzine,,2.3,51.0,,,,,,,,,,
22639,FHT14Z,Benzine,,,,,,,,,,,,,
22640,FHT15B,Benzine,,2.3,51.0,,,,,,,,,,
22641,FHT15D,Benzine,,,,,,,,,,,,,
22642,FHT15F,Elektriciteit,,,,,,,,,,,,,
22643,FHT15G,Elektriciteit,,,,,,,,,,,,,
22644,FHT15H,Benzine,,2.4,53.0,,,,,,,,,,
22645,FHT15K,Elektriciteit,,,,,,,,,,,,,
22647,FHT15N,Benzine,,,,,,,,,,,,,
22648,FHT15P,Elektriciteit,,,,,,,,,,,,,
22649,FHT15R,Benzine,,,,,,,,,,,,,
22650,FHT15S,Elektriciteit,,,,,,,,,,,,,
22651,FHT15T,Benzine,,,,,,,,,,,,,
22653,FHT15X,Benzine,,3.5,80.0,,,,,,,,,,
22654,FHT15Z,Benzine,,,,,,,,,,,,,
22655,FHT16B,Benzine,,2.3,51.0,,,,,,,,,,
22656,FHT16D,Benzine,,,,,,,,,,,,,
22657,FHT16F,Elektriciteit,,,,,,,,,,,,,
22658,FHT16G,Benzine,,,,,,,,,,,,,
22659,FHT16H,Benzine,,2.4,53.0,,,,,,,,,,
22660,FHT16J,Benzine,,,,,,,,,,,,,
22661,FHT16K,Elektriciteit,,,,,,,,,,,,,
22664,FHT16R,Elektriciteit,,,,,,,,,,,,,
22665,FHT16S,Elektriciteit,,,,,,,,,,,,,
22666,FHT16T,Elektriciteit,,,,,,,,,,,,,
22668,FHT16X,Elektriciteit,,,,,,,,,,,,,
22669,FHT16Z,Benzine,,,,,,,,,,,,,
22671,FHT17F,Elektriciteit,,,,,,,,,,,,,
22672,FHT17G,Elektriciteit,,,,,,,,,,,,,
22675,FHT17K,Benzine,,,,,,,,,,,,,
22676,FHT17L,Benzine,,,,,,,,,,,,,
22677,FHT17N,Elektriciteit,,,,,,,,,,,,,
22678,FHT17P,Elektriciteit,,,,,,,,,,,,,
22679,FHT17R,Benzine,,,,,,,,,,,,,
22682,FHT17X,Benzine,,3.5,82.0,,,,,,,,,,
22683,FHT17Z,Benzine,,,,,,,,,,,,,
22685,FHT18D,Elektriciteit,,,,,,,,,,,,,
22686,FHT18F,Benzine,,,,,,,,,,,,,
22687,FHT18G,Elektriciteit,,,,,,,,,,,,,
22689,FHT18K,Benzine,,,,,,,,,,,,,
22690,FHT18L,Benzine,,,,,,,,,,,,,
22691,FHT18N,Elektriciteit,,,,,,,,,,,,,
22692,FHT18R,Benzine,,,,,,,,,,,,,
22693,FHT18S,Elektriciteit,,,,,,,,,,,,,
22696,FHT18X,Benzine,,3.5,82.0,,,,,,,,,,
22697,FHT18Z,Benzine,,,,,,,,,,,,,
22698,FHT19B,Benzine,,3.5,80.0,,,,,,,,,,
22699,FHT19D,Benzine,,,,,,,,,,,,,
22700,FHT19F,Benzine,,,,,,,,,,,,,
22701,FHT19G,Elektriciteit,,,,,,,,,,,,,
22704,FHT19K,Elektriciteit,,,,,,,,,,,,,
22705,FHT19L,Benzine,,,,,,,,,,,,,
22706,FHT19N,Elektriciteit,,,,,,,,,,,,,
22708,FHT19R,Benzine,,,,,,,,,,,,,
22710,FHT19T,Elektriciteit,,,,,,,,,,,,,
22712,FHT19X,Benzine,,2.4,53.0,,,,,,,,,,
22715,FHT20D,Benzine,,,,,,,,,,,,,
22716,FHT20F,Benzine,,,,,,,,,,,,,
22717,FHT20G,Benzine,,,,,,,,,,,,,
22718,FHT20K,Benzine,,,,,,,,,,,,,
22719,FHT20L,Benzine,,,,,,,,,,,,,
22720,FHT20N,Elektriciteit,,,,,,,,,,,,,
22722,FHT20S,Elektriciteit,,,,,,,,,,,,,
22723,FHT20T,Elektriciteit,,,,,,,,,,,,,
22725,FHT20X,Benzine,,2.4,53.0,,,,,,,,,,
22726,FHT20Z,Benzine,,,,,,,,,,,,,
22727,FHT21B,Benzine,,3.5,80.0,,,,,,,,,,
22728,FHT21D,Benzine,,,,,,,,,,,,,
22729,FHT21F,Benzine,,,,,,,,,,,,,
22730,FHT21G,Elektriciteit,,,,,,,,,,,,,
22731,FHT21H,Benzine,,3.6,84.0,,,,,,,,,,
22733,FHT21K,Benzine,,,,,,,,,,,,,
22735,FHT21N,Elektriciteit,,,,,,,,,,,,,
22736,FHT21P,Elektriciteit,,,,,,,,,,,,,
22737,FHT21R,Benzine,,,,,,,,,,,,,
22738,FHT21S,Elektriciteit,,,,,,,,,,,,,
22739,FHT21T,Elektriciteit,,,,,,,,,,,,,
22741,FHT21X,Benzine,,2.4,53.0,,,,,,,,,,
22742,FHT21Z,Diesel,,,,,,,,,,,,,
22743,FHT22B,Benzine,,1.9,44.0,,,,,,,,,,
22744,FHT22D,Elektriciteit,,,,,,,,,,,,,
22745,FHT22F,Benzine,,,,,,,,,,,,,
22747,FHT22H,Benzine,,3.6,84.0,,,,,,,,,,
22749,FHT22L,Benzine,,,,,,,,,,,,,
22750,FHT22N,Elektriciteit,,,,,,,,,,,,,
22752,FHT22R,Benzine,,,,,,,,,,,,,
22753,FHT22S,Benzine,,,,,,,,,,,,,
22754,FHT22T,Elektriciteit,,,,,,,,,,,,,
22756,FHT22X,Benzine,,2.4,53.0,,,,,,,,,,
22757,FHT22Z,Benzine,,,,,,,,,,,,,
22759,FHT23F,Benzine,,,,,,,,,,,,,
22760,FHT23G,Elektriciteit,,,,,,,,,,,,,
22761,FHT23H,Benzine,,,,,,,,,,,,,
22763,FHT23L,Benzine,,,,,,,,,,,,,
22764,FHT23N,Elektriciteit,,,,,,,,,,,,,
22765,FHT23P,Elektriciteit,,,,,,,,,,,,,
22766,FHT23R,Elektriciteit,,,,,,,,,,,,,
22767,FHT23S,Elektriciteit,,,,,,,,,,,,,
22768,FHT23T,Elektriciteit,,,,,,,,,,,,,
22769,FHT23V,Benzine,,3.5,82.0,,,,,,,,,,
22770,FHT23X,Benzine,,2.4,53.0,,,,,,,,,,
22771,FHT23Z,Benzine,,,,,,,,,,,,,
22772,FHT24B,Elektriciteit,,,,,,,,,,,,,
22773,FHT24D,Benzine,,,,,,,,,,,,,
22774,FHT24F,Benzine,,,,,,,,,,,,,
22775,FHT24G,Benzine,,,,,,,,,,,,,
22778,FHT24L,Benzine,,,,,,,,,,,,,
22779,FHT24N,Elektriciteit,,,,,,,,,,,,,
22781,FHT24R,Elektriciteit,,,,,,,,,,,,,
22782,FHT24S,Elektriciteit,,,,,,,,,,,,,
22783,FHT24T,Elektriciteit,,,,,,,,,,,,,
22784,FHT24V,Benzine,,2.3,51.0,,,,,,,,,,
22785,FHT24X,Benzine,,2.4,53.0,,,,,,,,,,
22786,FHT24Z,Benzine,,,,,,,,,,,,,
22787,FHT25B,Elektriciteit,,,,,,,,,,,,,
22788,FHT25D,Benzine,,,,,,,,,,,,,
22789,FHT25F,Benzine,,,,,,,,,,,,,
22790,FHT25G,Elektriciteit,,,,,,,,,,,,,
22792,FHT25L,Benzine,,,,,,,,,,,,,
22793,FHT25N,Elektriciteit,,,,,,,,,,,,,
22794,FHT25P,Elektriciteit,,,,,,,,,,,,,
22795,FHT25R,Elektriciteit,,,,,,,,,,,,,
22796,FHT25S,Elektriciteit,,,,,,,,,,,,,
22797,FHT25T,Elektriciteit,,,,,,,,,,,,,
22798,FHT25V,Benzine,,2.3,51.0,,,,,,,,,,
22799,FHT25X,Benzine,,2.4,53.0,,,,,,,,,,
22800,FHT25Z,Benzine,,,,,,,,,,,,,
22801,FHT26B,Elektriciteit,,,,,,,,,,,,,
22802,FHT26D,Elektriciteit,,,,,,,,,,,,,
22803,FHT26F,Benzine,,,,,,,,,,,,,
22804,FHT26G,Benzine,,,,,,,,,,,,,
22805,FHT26H,Benzine,,3.6,84.0,,,,,,,,,,
22806,FHT26K,Benzine,,,,,,,,,,,,,
22807,FHT26L,Benzine,,,,,,,,,,,,,
22808,FHT26N,Elektriciteit,,,,,,,,,,,,,
22810,FHT26R,Elektriciteit,,,,,,,,,,,,,
22812,FHT26T,Elektriciteit,,,,,,,,,,,,,
22815,FHT26Z,Benzine,,,,,,,,,,,,,
22816,FHT27B,Elektriciteit,,,,,,,,,,,,,
22817,FHT27G,Elektriciteit,,,,,,,,,,,,,
22818,FHT27H,Benzine,,3.6,84.0,,,,,,,,,,
22819,FHT27J,Benzine,,,,,,,,,,,,,
22821,FHT27N,Elektriciteit,,,,,,,,,,,,,
22823,FHT27R,Elektriciteit,,,,,,,,,,,,,
22825,FHT27T,Elektriciteit,,,,,,,,,,,,,
22827,FHT27X,Benzine,,2.4,53.0,,,,,,,,,,
22828,FHT27Z,Benzine,,,,,,,,,,,,,
22830,FHT28D,Benzine,,,,,,,,,,,,,
22831,FHT28F,Benzine,,,,,,,,,,,,,
22832,FHT28G,Elektriciteit,,,,,,,,,,,,,
22834,FHT28L,Benzine,,,,,,,,,,,,,
22835,FHT28N,Benzine,,,,,,,,,,,,,
22836,FHT28P,Elektriciteit,,,,,,,,,,,,,
22837,FHT28R,Elektriciteit,,,,,,,,,,,,,
22839,FHT28T,Elektriciteit,,,,,,,,,,,,,
22840,FHT28X,Benzine,,2.4,53.0,,,,,,,,,,
22841,FHT28Z,Benzine,,,,,,,,,,,,,
22842,FHT29B,Elektriciteit,,,,,,,,,,,,,
22843,FHT29D,Benzine,,,,,,,,,,,,,
22844,FHT29F,Benzine,,,,,,,,,,,,,
22845,FHT29G,Elektriciteit,,,,,,,,,,,,,
22846,FHT29J,Benzine,,,,,,,,,,,,,
22848,FHT29L,Elektriciteit,,,,,,,,,,,,,
22849,FHT29N,Elektriciteit,,,,,,,,,,,,,
22851,FHT29R,Benzine,,,,,,,,,,,,,
22852,FHT29T,Elektriciteit,,,,,,,,,,,,,
22853,FHT29V,Benzine,,2.3,51.0,,,,,,,,,,
22854,FHT29X,Benzine,,2.4,53.0,,,,,,,,,,
22855,FHT29Z,Benzine,,,,,,,,,,,,,
22856,FHT30B,Elektriciteit,,,,,,,,,,,,,
22857,FHT30D,Elektriciteit,,,,,,,,,,,,,
22858,FHT30F,Benzine,,,,,,,,,,,,,
22859,FHT30G,Elektriciteit,,,,,,,,,,,,,
22860,FHT30H,Benzine,,3.6,84.0,,,,,,,,,,
22862,FHT30K,Benzine,,,,,,,,,,,,,
22863,FHT30L,Elektriciteit,,,,,,,,,,,,,
22864,FHT30N,Benzine,,,,,,,,,,,,,
22865,FHT30P,Elektriciteit,,,,,,,,,,,,,
22866,FHT30R,Elektriciteit,,,,,,,,,,,,,
22867,FHT30S,Benzine,,,,,,,,,,,,,
22868,FHT30T,Elektriciteit,,,,,,,,,,,,,
22869,FHT30V,Benzine,,3.5,82.0,,,,,,,,,,
22871,FHT30Z,Benzine,,,,,,,,,,,,,
22872,FHT31B,Elektriciteit,,,,,,,,,,,,,
22873,FHT31D,Benzine,,,,,,,,,,,,,
22874,FHT31F,Benzine,,,,,,,,,,,,,
22875,FHT31G,Benzine,,,,,,,,,,,,,
22876,FHT31H,Benzine,,2.4,53.0,,,,,,,,,,
22877,FHT31J,Benzine,,,,,,,,,,,,,
22878,FHT31L,Elektriciteit,,,,,,,,,,,,,
22879,FHT31N,Benzine,,,,,,,,,,,,,
22881,FHT31R,Elektriciteit,,,,,,,,,,,,,
22882,FHT31S,Benzine,,,,,,,,,,,,,
22883,FHT31T,Elektriciteit,,,,,,,,,,,,,
22884,FHT31V,Benzine,,3.5,82.0,,,,,,,,,,
22886,FHT31Z,Benzine,,,,,,,,,,,,,
22887,FHT32B,Elektriciteit,,,,,,,,,,,,,
22888,FHT32D,Elektriciteit,,,,,,,,,,,,,
22889,FHT32F,Benzine,,,,,,,,,,,,,
22890,FHT32G,Elektriciteit,,,,,,,,,,,,,
22893,FHT32K,Benzine,,,,,,,,,,,,,
22894,FHT32L,Elektriciteit,,,,,,,,,,,4.0,,
22895,FHT32N,Elektriciteit,,,,,,,,,,,,,
22897,FHT32R,Elektriciteit,,,,,,,,,,,,,
22898,FHT32S,Benzine,,,,,,,,,,,,,
22899,FHT32T,Elektriciteit,,,,,,,,,,,,,
22900,FHT32V,Benzine,,3.5,82.0,,,,,,,,,,
22901,FHT32X,Benzine,,2.4,53.0,,,,,,,,,,
22902,FHT32Z,Benzine,,,,,,,,,,,,,
22903,FHT33B,Elektriciteit,,,,,,,,,,,,,
22904,FHT33D,Benzine,,,,,,,,,,,,,
22905,FHT33F,Benzine,,,,,,,,,,,,,
22908,FHT33K,Benzine,,,,,,,,,,,,,
22909,FHT33L,Elektriciteit,,,,,,,,,,,,,
